industry_code,industry_name,weight,freq,src,dst,n,beta,t_beta,p_beta,gamma_dst_ar1,t_gamma,delta_mkt,t_delta,alpha,r2,r2_adj
3000,汽車,EW,D,中游,下游,4245,-0.0325959899001168,-1.0615326502966336,0.28844790288436806,0.1364151702909372,3.7174780540978642,0.0025269517298988587,0.06514065031585835,0.0004942035274387609,0.011381119113262783,0.010681789558285026
3000,汽車,EW,W,中游,下游,875,0.053444289221030596,0.7701250344606321,0.4412257271253175,-0.06414205497434906,-0.7113744727475354,0.016422006654859073,0.1962967697779843,0.0025881359265226486,0.0011543933364447367,-0.0022859474442564753
3000,汽車,EW,M,中游,下游,207,0.4088470488727762,2.9450237887595163,0.0032292983307225555,-0.1764547158838108,-1.2076308430062408,-0.15023839544438142,-0.9605859844872954,0.010583426079427699,0.06465047638264132,0.05082757701883789
3000,汽車,EW,D,下游,中游,4245,0.13037747844887945,3.1541058651819722,0.001609906738992716,0.0008425714831203985,0.022855243016600024,0.019280973226636758,0.41652060804561614,0.00045651918315715845,0.01487472918532784,0.014177870941412651
3000,汽車,EW,W,下游,中游,875,-0.004787103827673245,-0.04237908588329362,0.9661965004160342,-0.0035170157223930114,-0.0423958071477382,0.027094298873816064,0.25735858904147546,0.0023656872212464196,0.00019267542341450117,-0.003250977818525458
3000,汽車,EW,M,下游,中游,207,-0.2712145385844579,-1.3819488135288545,0.16698741833146258,0.45155552718660624,2.464733114700677,-0.1625851577774346,-1.0305862100366685,0.011298791906822505,0.04221949178468476,0.028065100037660273
4100,太空衛星科技,EW,D,上游,下游,4245,0.01668675342995052,0.35215977946803567,0.7247184385875048,0.06957312845900104,2.528183082528667,0.1070545243318817,1.2527238664523253,0.0004154934761065238,0.01285211172852807,0.012153822724799035
4100,太空衛星科技,EW,W,上游,下游,875,0.1737823394197859,1.6054088462181888,0.10840385888420245,0.06364025384305992,1.0870522361726598,-0.15008637673761252,-0.8157186785652403,0.0015979346425810525,0.012020571466674235,0.008617657246697163
4100,太空衛星科技,EW,M,上游,下游,207,0.08176357450682847,0.3625341684956114,0.7169528948283299,0.06842764372406848,0.5665593169890172,-0.12284075404130185,-0.31290326932960244,0.01116618206955666,0.004097682693183113,-0.01062008554287841
4100,太空衛星科技,EW,D,下游,上游,4245,-0.011701217863723048,-0.7756755958913727,0.4379405526500495,0.1493338526631833,4.204767447849175,-0.0501235619674477,-0.7684466966933147,0.0005504670134987692,0.013683349701790415,0.012985648699457286
4100,太空衛星科技,EW,W,下游,上游,875,0.0043611639222893486,0.12578283866955006,0.8999038266286377,0.04829552774897959,0.6049780582306067,-0.0661894956548343,-0.5108033485813346,0.0025670448806529265,0.000572136344417773,-0.0028702099138677717
4100,太空衛星科技,EW,M,下游,上游,207,-0.028495045642438,-0.4356338621902841,0.663102398321701,-0.19553140833784347,-0.9431923062470483,0.2846404855807172,0.8690393403527019,0.013933161783731478,0.00806080964585476,-0.006598390211595806
5400,雲端運算,EW,D,上游,下游,4245,0.0870010531930434,1.9046257714264268,0.05682873412221981,0.02689336225147083,0.5167785968105333,0.006941540510209443,0.13163174029847377,0.0005693074436436799,0.015796523848415456,0.015100317663917728
